horizonte,modelo,insumo_id,mae_pp,n,excluidas
3,participacion_historica,otros,23.561071524975695,2,0
4,participacion_ewm,AMBIANTE,28.770172420207707,4,0
4,participacion_ewm,CHANTILLY,4.483507999568466,4,0
4,participacion_ewm,CHOCOLATE,24.901483948385383,4,0
4,participacion_ewm,DECORACION,4.972190488723478,4,0
4,participacion_ewm,EMPAQUE,8.39389432350091,4,0
4,participacion_ewm,FONDANT,6.934846668837157,4,0
4,participacion_ewm,HARINA,11.557516941233601,4,0
4,participacion_ewm,HUEVO,2.0155056966563345,4,0
4,participacion_ewm,QUESO CREMA,3.843250992048162,4,0
4,participacion_ewm,RELLENO,14.091395150549168,4,0
4,participacion_ewm,otros,19.18336901421104,4,0
4,participacion_historica,AMBIANTE,26.95115011612209,4,0
4,participacion_historica,CHANTILLY,7.962113542727661,4,0
4,participacion_historica,CHOCOLATE,24.941444464482096,4,0
4,participacion_historica,DECORACION,5.004152568598622,4,0
4,participacion_historica,EMPAQUE,7.881218429021734,4,0
4,participacion_historica,FONDANT,8.914825016455788,4,0
4,participacion_historica,HARINA,9.51121117014457,4,0
4,participacion_historica,HUEVO,4.0078513062385595,4,0
4,participacion_historica,QUESO CREMA,3.2315269361969747,4,0
4,participacion_historica,RELLENO,13.930773169891541,4,0
4,participacion_historica,otros,18.65456209499013,4,0
1,participacion_ewm,PROMEDIO_MACRO,11.32543796022435,4,0
1,participacion_historica,PROMEDIO_MACRO,11.710841874379428,4,0
2,participacion_ewm,PROMEDIO_MACRO,8.120186631839333,3,0
2,participacion_historica,PROMEDIO_MACRO,8.146778360018159,3,0
3,participacion_ewm,PROMEDIO_MACRO,9.30495053127256,2,0
3,participacion_historica,PROMEDIO_MACRO,9.64608514956734,2,0
4,participacion_ewm,PROMEDIO_MACRO,11.740648513083762,4,0
4,participacion_historica,PROMEDIO_MACRO,11.908257164988159,4,0
