horizonte,modelo,insumo_id,mae_pp,n,excluidas
3,participacion_historica,CHOCOLATE,4.684899241076016,1,0
3,participacion_historica,DECORACION,3.939871275270679,1,0
3,participacion_historica,DOMO,0.0,1,0
3,participacion_historica,EMPAQUE,17.312828103254052,1,0
3,participacion_historica,FONDANT,3.4558263402674365,1,0
3,participacion_historica,HARINA,43.97997981299168,1,0
3,participacion_historica,HUEVO,7.496879111612308,1,0
3,participacion_historica,RELLENO,0.42778057372924005,1,0
3,participacion_historica,otros,17.198742087226123,1,0
4,participacion_ewm,AMBIANTE,3.432469221367978,1,0
4,participacion_ewm,BASES,93.0208013260782,1,0
4,participacion_ewm,CAPACILLOS,1.034099392356796,1,0
4,participacion_ewm,CHANTILLY,3.676660490400494,1,0
4,participacion_ewm,CHOCOLATE,7.507415102137551,1,0
4,participacion_ewm,DECORACION,2.8753287608276845,1,0
4,participacion_ewm,DOMO,0.0,1,0
4,participacion_ewm,EMPAQUE,19.985097153808358,1,0
4,participacion_ewm,FONDANT,5.470871158505776,1,0
4,participacion_ewm,HARINA,22.09410696557437,1,0
4,participacion_ewm,HUEVO,7.476782320486246,1,0
4,participacion_ewm,RELLENO,0.6916085471512501,1,0
4,participacion_ewm,otros,18.77636221346172,1,0
4,participacion_historica,AMBIANTE,3.0146283668958787,1,0
4,participacion_historica,BASES,94.05735508751121,1,0
4,participacion_historica,CAPACILLOS,0.7106904511511929,1,0
4,participacion_historica,CHANTILLY,2.9474600534927933,1,0
4,participacion_historica,CHOCOLATE,4.684899241076016,1,0
4,participacion_historica,DECORACION,3.939871275270679,1,0
4,participacion_historica,DOMO,0.0,1,0
4,participacion_historica,EMPAQUE,21.141857488828407,1,0
4,participacion_historica,FONDANT,3.4558263402674365,1,0
4,participacion_historica,HARINA,29.038720097961136,1,0
4,participacion_historica,HUEVO,7.496879111612308,1,0
4,participacion_historica,RELLENO,0.42778057372924005,1,0
4,participacion_historica,otros,17.198742087226123,1,0
1,participacion_ewm,PROMEDIO_MACRO,6.510219692898934,1,0
1,participacion_historica,PROMEDIO_MACRO,5.938498223178499,1,0
2,participacion_ewm,PROMEDIO_MACRO,6.4997922220538475,1,0
2,participacion_historica,PROMEDIO_MACRO,7.161602774400858,1,0
3,participacion_ewm,PROMEDIO_MACRO,10.594377004187104,1,0
3,participacion_historica,PROMEDIO_MACRO,9.59025819220023,1,0
4,participacion_ewm,PROMEDIO_MACRO,14.31089251170434,1,0
4,participacion_historica,PROMEDIO_MACRO,14.470362321155571,1,0
